row,col,plot
26,95,3886
26,96,3885
26,97,3884
26,98,3883
26,99,3882
26,100,3881
26,101,3880
26,102,3879
26,103,3878
26,104,3877
26,105,3876
27,1,261
27,2,262
27,3,263
27,4,264
27,5,265
27,6,266
27,7,267
27,8,268
27,9,269
27,10,270
27,11,271
27,12,272
27,13,273
27,14,274
27,15,275
27,16,1116
27,17,1117
27,18,1118
27,19,1119
27,20,1120
27,21,1121
27,22,1122
27,23,1123
27,24,1124
27,25,1125
27,26,1126
27,27,1127
27,28,1128
27,29,1129
27,30,1130
27,31,1461
27,32,1462
27,33,1463
27,34,1464
27,35,1465
27,36,1466
27,37,1467
27,38,1468
27,39,1469
27,40,1470
27,41,1471
27,42,1472
27,43,1473
27,44,1474
27,45,1475
27,46,2316
27,47,2317
27,48,2318
27,49,2319
27,50,2320
27,51,2321
27,52,2322
27,53,2323
27,54,2324
27,55,2325
27,56,2326
27,57,2327
27,58,2328
27,59,2329
27,60,2330
27,61,2661
27,62,2662
27,63,2663
27,64,2664
27,65,2665
27,66,2666
27,67,2667
27,68,2668
27,69,2669
27,70,2670
27,71,2671
27,72,2672
27,73,2673
27,74,2674
27,75,2675
27,76,3516
27,77,3517
27,78,3518
27,79,3519
27,80,3520
27,81,3521
27,82,3522
27,83,3523
27,84,3524
27,85,3525
27,86,3526
27,87,3527
27,88,3528
27,89,3529
27,90,3530
27,91,3861
27,92,3862
27,93,3863
27,94,3864
27,95,3865
27,96,3866
27,97,3867
27,98,3868
27,99,3869
27,100,3870
27,101,3871
27,102,3872
27,103,3873
27,104,3874
27,105,3875
28,1,260
28,2,259
28,3,258
28,4,257
28,5,256
28,6,255
28,7,254
28,8,253
28,9,252
28,10,251
28,11,250
28,12,249
28,13,248
28,14,247
28,15,246
28,16,1145
28,17,1144
28,18,1143
28,19,1142
28,20,1141
28,21,1140
28,22,1139
28,23,1138
28,24,1137
28,25,1136
28,26,1135
28,27,1134
28,28,1133
28,29,1132
28,30,1131
28,31,1460
28,32,1459
28,33,1458
28,34,1457
28,35,1456
28,36,1455
28,37,1454
28,38,1453
28,39,1452
28,40,1451
28,41,1450
28,42,1449
28,43,1448
28,44,1447
28,45,1446
28,46,2345
28,47,2344
28,48,2343
28,49,2342
28,50,2341
28,51,2340
28,52,2339
28,53,2338
28,54,2337
28,55,2336
28,56,2335
28,57,2334
28,58,2333
28,59,2332
28,60,2331
28,61,2660
28,62,2659
28,63,2658
28,64,2657
28,65,2656
28,66,2655
28,67,2654
28,68,2653
28,69,2652
28,70,2651
28,71,2650
28,72,2649
28,73,2648
28,74,2647
28,75,2646
28,76,3545
28,77,3544
28,78,3543
28,79,3542
28,80,3541
28,81,3540
28,82,3539
28,83,3538
28,84,3537
28,85,3536
28,86,3535
28,87,3534
28,88,3533
28,89,3532
28,90,3531
28,91,3860
28,92,3859
28,93,3858
28,94,3857
28,95,3856
28,96,3855
28,97,3854
28,98,3853
28,99,3852
28,100,3851
28,101,3850
28,102,3849
28,103,3848
28,104,3847
28,105,3846
29,1,231
29,2,232
29,3,233
29,4,234
29,5,235
29,6,236
29,7,237
29,8,238
29,9,239
29,10,240
29,11,241
29,12,242
29,13,243
29,14,244
29,15,245
29,16,1146
29,17,1147
29,18,1148
29,19,1149
29,20,1150
29,21,1151
29,22,1152
29,23,1153
29,24,1154
29,25,1155
29,26,1156
29,27,1157
29,28,1158
29,29,1159
29,30,1160
29,31,1431
29,32,1432
29,33,1433
29,34,1434
29,35,1435
29,36,1436
29,37,1437
29,38,1438
29,39,1439
29,40,1440
29,41,1441
29,42,1442
29,43,1443
29,44,1444
29,45,1445
29,46,2346
29,47,2347
29,48,2348
29,49,2349
29,50,2350
29,51,2351
29,52,2352
29,53,2353
29,54,2354
29,55,2355
29,56,2356
29,57,2357
29,58,2358
29,59,2359
29,60,2360
29,61,2631
29,62,2632
29,63,2633
29,64,2634
29,65,2635
29,66,2636
29,67,2637
29,68,2638
29,69,2639
29,70,2640
29,71,2641
29,72,2642
29,73,2643
29,74,2644
29,75,2645
29,76,3546
29,77,3547
29,78,3548
29,79,3549
29,80,3550
29,81,3551
29,82,3552
29,83,3553
29,84,3554
29,85,3555
29,86,3556
29,87,3557
29,88,3558
29,89,3559
29,90,3560
29,91,3831
29,92,3832
29,93,3833
29,94,3834
29,95,3835
29,96,3836
29,97,3837
29,98,3838
29,99,3839
29,100,3840
29,101,3841
29,102,3842
29,103,3843
29,104,3844
29,105,3845
30,1,230
30,2,229
30,3,228
30,4,227
30,5,226
30,6,225
30,7,224
30,8,223
30,9,222
30,10,221
30,11,220
30,12,219
30,13,218
30,14,217
30,15,216
30,16,1175
30,17,1174
30,18,1173
30,19,1172
30,20,1171
30,21,1170
30,22,1169
30,23,1168
30,24,1167
30,25,1166
30,26,1165
30,27,1164
30,28,1163
30,29,1162
30,30,1161
30,31,1430
30,32,1429
30,33,1428
30,34,1427
30,35,1426
30,36,1425
30,37,1424
30,38,1423
30,39,1422
30,40,1421
30,41,1420
30,42,1419
30,43,1418
30,44,1417
30,45,1416
30,46,2375
30,47,2374
30,48,2373
30,49,2372
30,50,2371
30,51,2370
30,52,2369
30,53,2368
30,54,2367
30,55,2366
30,56,2365
30,57,2364
30,58,2363
30,59,2362
30,60,2361
30,61,2630
30,62,2629
30,63,2628
30,64,2627
30,65,2626
30,66,2625
30,67,2624
30,68,2623
30,69,2622
30,70,2621
30,71,2620
30,72,2619
30,73,2618
30,74,2617
30,75,2616
30,76,3575
30,77,3574
30,78,3573
30,79,3572
30,80,3571
30,81,3570
30,82,3569
30,83,3568
30,84,3567
30,85,3566
30,86,3565
30,87,3564
30,88,3563
30,89,3562
30,90,3561
30,91,3830
30,92,3829
30,93,3828
30,94,3827
30,95,3826
30,96,3825
30,97,3824
30,98,3823
30,99,3822
30,100,3821
30,101,3820
30,102,3819
30,103,3818
30,104,3817
30,105,3816
31,1,201
31,2,202
31,3,203
31,4,204
31,5,205
31,6,206
31,7,207
31,8,208
31,9,209
31,10,210
31,11,211
31,12,212
31,13,213
31,14,214
31,15,215
31,16,1176
31,17,1177
31,18,1178
31,19,1179
31,20,1180
31,21,1181
31,22,1182
31,23,1183
31,24,1184
31,25,1185
31,26,1186
31,27,1187
31,28,1188
31,29,1189
31,30,1190
31,31,1401
31,32,1402
31,33,1403
31,34,1404
31,35,1405
31,36,1406
31,37,1407
31,38,1408
31,39,1409
31,40,1410
31,41,1411
31,42,1412
31,43,1413
31,44,1414
31,45,1415
31,46,2376
31,47,2377
31,48,2378
31,49,2379
31,50,2380
31,51,2381
31,52,2382
31,53,2383
31,54,2384
31,55,2385
31,56,2386
31,57,2387
31,58,2388
31,59,2389
31,60,2390
31,61,2601
31,62,2602
31,63,2603
31,64,2604
31,65,2605
31,66,2606
31,67,2607
31,68,2608
31,69,2609
31,70,2610
31,71,2611
31,72,2612
31,73,2613
31,74,2614
31,75,2615
31,76,3576
31,77,3577
31,78,3578
31,79,3579
31,80,3580
31,81,3581
31,82,3582
31,83,3583
31,84,3584
31,85,3585
31,86,3586
31,87,3587
31,88,3588
31,89,3589
31,90,3590
31,91,3801
31,92,3802
31,93,3803
31,94,3804
31,95,3805
31,96,3806
31,97,3807
31,98,3808
31,99,3809
31,100,3810
31,101,3811
31,102,3812
31,103,3813
31,104,3814
31,105,3815
32,1,190
32,2,189
32,3,188
32,4,187
32,5,186
32,6,185
32,7,184
32,8,183
32,9,182
32,10,181
32,11,180
32,12,179
32,13,178
32,14,177
32,15,176
32,16,1215
32,17,1214
32,18,1213
32,19,1212
32,20,1211
32,21,1210
32,22,1209
32,23,1208
32,24,1207
32,25,1206
32,26,1205
32,27,1204
32,28,1203
32,29,1202
32,30,1201
32,31,1390
32,32,1389
32,33,1388
32,34,1387
32,35,1386
32,36,1385
32,37,1384
32,38,1383
32,39,1382
32,40,1381
32,41,1380
32,42,1379
32,43,1378
32,44,1377
32,45,1376
32,46,2415
32,47,2414
32,48,2413
32,49,2412
32,50,2411
32,51,2410
32,52,2409
32,53,2408
32,54,2407
32,55,2406
32,56,2405
32,57,2404
32,58,2403
32,59,2402
32,60,2401
32,61,2590
32,62,2589
32,63,2588
32,64,2587
32,65,2586
32,66,2585
32,67,2584
32,68,2583
32,69,2582
32,70,2581
32,71,2580
32,72,2579
32,73,2578
32,74,2577
32,75,2576
32,76,3615
32,77,3614
32,78,3613
32,79,3612
32,80,3611
32,81,3610
32,82,3609
32,83,3608
32,84,3607
32,85,3606
32,86,3605
32,87,3604
32,88,3603
32,89,3602
32,90,3601
32,91,3790
32,92,3789
32,93,3788
32,94,3787
32,95,3786
32,96,3785
32,97,3784
32,98,3783
32,99,3782
32,100,3781
32,101,3780
32,102,3779
32,103,3778
32,104,3777
32,105,3776
33,1,161
33,2,162
33,3,163
33,4,164
33,5,165
33,6,166
33,7,167
33,8,168
33,9,169
33,10,170
33,11,171
33,12,172
33,13,173
33,14,174
33,15,175
33,16,1216
33,17,1217
33,18,1218
33,19,1219
33,20,1220
33,21,1221
33,22,1222
33,23,1223
33,24,1224
33,25,1225
33,26,1226
33,27,1227
33,28,1228
33,29,1229
33,30,1230
33,31,1361
33,32,1362
33,33,1363
33,34,1364
33,35,1365
33,36,1366
33,37,1367
33,38,1368
33,39,1369
33,40,1370
33,41,1371
33,42,1372
33,43,1373
33,44,1374
33,45,1375
33,46,2416
33,47,2417
33,48,2418
33,49,2419
33,50,2420
33,51,2421
33,52,2422
33,53,2423
33,54,2424
33,55,2425
33,56,2426
33,57,2427
33,58,2428
33,59,2429
33,60,2430
33,61,2561
33,62,2562
33,63,2563
33,64,2564
33,65,2565
33,66,2566
33,67,2567
33,68,2568
33,69,2569
33,70,2570
33,71,2571
33,72,2572
33,73,2573
33,74,2574
33,75,2575
33,76,3616
33,77,3617
33,78,3618
33,79,3619
33,80,3620
33,81,3621
33,82,3622
33,83,3623
33,84,3624
33,85,3625
33,86,3626
33,87,3627
33,88,3628
33,89,3629
33,90,3630
33,91,3761
33,92,3762
33,93,3763
33,94,3764
33,95,3765
33,96,3766
33,97,3767
33,98,3768
33,99,3769
33,100,3770
33,101,3771
33,102,3772
33,103,3773
33,104,3774
33,105,3775
34,1,160
34,2,159
34,3,158
34,4,157
34,5,156
34,6,155
34,7,154
34,8,153
34,9,152
34,10,151
34,11,150
34,12,149
34,13,148
34,14,147
34,15,146
34,16,1245
34,17,1244
34,18,1243
34,19,1242
34,20,1241
34,21,1240
34,22,1239
34,23,1238
34,24,1237
34,25,1236
34,26,1235
34,27,1234
34,28,1233
34,29,1232
34,30,1231
34,31,1360
34,32,1359
34,33,1358
34,34,1357
34,35,1356
34,36,1355
34,37,1354
34,38,1353
34,39,1352
34,40,1351
34,41,1350
34,42,1349
34,43,1348
34,44,1347
34,45,1346
34,46,2445
34,47,2444
34,48,2443
34,49,2442
34,50,2441
34,51,2440
34,52,2439
34,53,2438
34,54,2437
34,55,2436
34,56,2435
34,57,2434
34,58,2433
34,59,2432
34,60,2431
34,61,2560
34,62,2559
34,63,2558
34,64,2557
34,65,2556
34,66,2555
34,67,2554
34,68,2553
34,69,2552
34,70,2551
34,71,2550
34,72,2549
34,73,2548
34,74,2547
34,75,2546
34,76,3645
34,77,3644
34,78,3643
34,79,3642
34,80,3641
34,81,3640
34,82,3639
34,83,3638
34,84,3637
34,85,3636
34,86,3635
34,87,3634
34,88,3633
34,89,3632
34,90,3631
34,91,3760
34,92,3759
34,93,3758
34,94,3757
34,95,3756
34,96,3755
34,97,3754
34,98,3753
34,99,3752
34,100,3751
34,101,3750
34,102,3749
34,103,3748
34,104,3747
34,105,3746
35,1,131
35,2,132
35,3,133
35,4,134
35,5,135
35,6,136
35,7,137
35,8,138
35,9,139
35,10,140
35,11,141
35,12,142
35,13,143
35,14,144
35,15,145
35,16,1246
35,17,1247
35,18,1248
35,19,1249
35,20,1250
35,21,1251
35,22,1252
35,23,1253
35,24,1254
35,25,1255
35,26,1256
35,27,1257
35,28,1258
35,29,1259
35,30,1260
35,31,1331
35,32,1332
35,33,1333
35,34,1334
35,35,1335
35,36,1336
35,37,1337
35,38,1338
35,39,1339
35,40,1340
35,41,1341
35,42,1342
35,43,1343
35,44,1344
35,45,1345
35,46,2446
35,47,2447
35,48,2448
35,49,2449
35,50,2450
35,51,2451
35,52,2452
35,53,2453
35,54,2454
35,55,2455
35,56,2456
35,57,2457
35,58,2458
35,59,2459
35,60,2460
35,61,2531
35,62,2532
35,63,2533
35,64,2534
35,65,2535
35,66,2536
35,67,2537
35,68,2538
35,69,2539
35,70,2540
35,71,2541
35,72,2542
35,73,2543
35,74,2544
35,75,2545
35,76,3646
35,77,3647
35,78,3648
35,79,3649
35,80,3650
35,81,3651
35,82,3652
35,83,3653
35,84,3654
35,85,3655
35,86,3656
35,87,3657
35,88,3658
35,89,3659
35,90,3660
35,91,3731
35,92,3732
35,93,3733
35,94,3734
35,95,3735
35,96,3736
35,97,3737
35,98,3738
35,99,3739
35,100,3740
35,101,3741
35,102,3742
35,103,3743
35,104,3744
35,105,3745
36,1,130
36,2,129
36,3,128
36,4,127
36,5,126
36,6,125
36,7,124
36,8,123
36,9,122
36,10,121
36,11,120
36,12,119
36,13,118
36,14,117
36,15,116
36,16,1275
36,17,1274
36,18,1273
36,19,1272
36,20,1271
36,21,1270
36,22,1269
36,23,1268
36,24,1267
36,25,1266
36,26,1265
36,27,1264
36,28,1263
36,29,1262
36,30,1261
36,31,1330
36,32,1329
36,33,1328
36,34,1327
36,35,1326
36,36,1325
36,37,1324
36,38,1323
36,39,1322
36,40,1321
36,41,1320
36,42,1319
36,43,1318
36,44,1317
36,45,1316
36,46,2475
36,47,2474
36,48,2473
36,49,2472
36,50,2471
36,51,2470
36,52,2469
36,53,2468
36,54,2467
36,55,2466
36,56,2465
36,57,2464
36,58,2463
36,59,2462
36,60,2461
36,61,2530
36,62,2529
36,63,2528
36,64,2527
36,65,2526
36,66,2525
36,67,2524
36,68,2523
36,69,2522
36,70,2521
36,71,2520
36,72,2519
36,73,2518
36,74,2517
36,75,2516
36,76,3675
36,77,3674
36,78,3673
36,79,3672
36,80,3671
36,81,3670
36,82,3669
36,83,3668
36,84,3667
36,85,3666
36,86,3665
36,87,3664
36,88,3663
36,89,3662
36,90,3661
36,91,3730
36,92,3729
36,93,3728
36,94,3727
36,95,3726
36,96,3725
36,97,3724
36,98,3723
36,99,3722
36,100,3721
36,101,3720
36,102,3719
36,103,3718
36,104,3717
36,105,3716
37,1,101
37,2,102
37,3,103
37,4,104
37,5,105
37,6,106
37,7,107
37,8,108
37,9,109
37,10,110
37,11,111
37,12,112
37,13,113
37,14,114
37,15,115
37,16,1276
37,17,1277
37,18,1278
37,19,1279
37,20,1280
37,21,1281
37,22,1282
37,23,1283
37,24,1284
37,25,1285
37,26,1286
37,27,1287
37,28,1288
37,29,1289
37,30,1290
37,31,1301
37,32,1302
37,33,1303
37,34,1304
37,35,1305
37,36,1306
37,37,1307
37,38,1308
37,39,1309
37,40,1310
37,41,1311
37,42,1312
37,43,1313
37,44,1314
37,45,1315
37,46,2476
37,47,2477
37,48,2478
37,49,2479
37,50,2480
37,51,2481
37,52,2482
37,53,2483
37,54,2484
37,55,2485
37,56,2486
37,57,2487
37,58,2488
37,59,2489
37,60,2490
37,61,2501
37,62,2502
37,63,2503
37,64,2504
37,65,2505
37,66,2506
37,67,2507
37,68,2508
37,69,2509
37,70,2510
37,71,2511
37,72,2512
37,73,2513
37,74,2514
37,75,2515
37,76,3676
37,77,3677
37,78,3678
37,79,3679
37,80,3680
37,81,3681
37,82,3682
37,83,3683
37,84,3684
37,85,3685
37,86,3686
37,87,3687
37,88,3688
37,89,3689
37,90,3690
37,91,3701
37,92,3702
37,93,3703
37,94,3704
37,95,3705
37,96,3706
37,97,3707
37,98,3708
37,99,3709
37,100,3710
37,101,3711
37,102,3712
37,103,3713
37,104,3714
37,105,3715
38,1,BORLAUG 100
38,2,BORLAUG 100
38,3,BORLAUG 100
38,4,BORLAUG 100
38,5,BORLAUG 100
38,6,BORLAUG 100
38,7,BORLAUG 100
38,8,BORLAUG 100
38,9,BORLAUG 100
38,10,BORLAUG 100
38,11,BORLAUG 100
38,12,BORLAUG 100
38,13,BORLAUG 100
38,14,BORLAUG 100
38,15,BORLAUG 100
38,16,BORLAUG 100
38,17,BORLAUG 100
38,18,BORLAUG 100
38,19,BORLAUG 100
38,20,BORLAUG 100
38,21,BORLAUG 100
38,22,BORLAUG 100
38,23,BORLAUG 100
38,24,BORLAUG 100
38,25,BORLAUG 100
38,26,BORLAUG 100
38,27,BORLAUG 100
38,28,BORLAUG 100
38,29,BORLAUG 100
38,30,BORLAUG 100
38,31,BORLAUG 100
38,32,BORLAUG 100
38,33,BORLAUG 100
38,34,BORLAUG 100
38,35,BORLAUG 100
38,36,BORLAUG 100
38,37,BORLAUG 100
38,38,BORLAUG 100
38,39,BORLAUG 100
38,40,BORLAUG 100
38,41,BORLAUG 100
38,42,BORLAUG 100
38,43,BORLAUG 100
38,44,BORLAUG 100
38,45,BORLAUG 100
38,46,BORLAUG 100
38,47,BORLAUG 100
38,48,BORLAUG 100
38,49,BORLAUG 100
38,50,BORLAUG 100
38,51,BORLAUG 100
38,52,BORLAUG 100
38,53,BORLAUG 100
38,54,BORLAUG 100
38,55,BORLAUG 100
38,56,BORLAUG 100
38,57,BORLAUG 100
38,58,BORLAUG 100
38,59,BORLAUG 100
38,60,BORLAUG 100
38,61,BORLAUG 100
38,62,BORLAUG 100
38,63,BORLAUG 100
38,64,BORLAUG 100
38,65,BORLAUG 100
38,66,BORLAUG 100
38,67,BORLAUG 100
38,68,BORLAUG 100
38,69,BORLAUG 100
38,70,BORLAUG 100
38,71,BORLAUG 100
38,72,BORLAUG 100
38,73,BORLAUG 100
38,74,BORLAUG 100
38,75,BORLAUG 100
38,76,BORLAUG 100
38,77,BORLAUG 100
38,78,BORLAUG 100
38,79,BORLAUG 100
38,80,BORLAUG 100
38,81,BORLAUG 100
38,82,BORLAUG 100
38,83,BORLAUG 100
38,84,BORLAUG 100
38,85,BORLAUG 100
38,86,BORLAUG 100
38,87,BORLAUG 100
38,88,BORLAUG 100
38,89,BORLAUG 100
38,90,BORLAUG 100
38,91,BORLAUG 100
38,92,BORLAUG 100
38,93,BORLAUG 100
38,94,BORLAUG 100
38,95,BORLAUG 100
38,96,BORLAUG 100
38,97,BORLAUG 100
38,98,BORLAUG 100
38,99,BORLAUG 100
38,100,BORLAUG 100
38,101,BORLAUG 100
38,102,BORLAUG 100
38,103,BORLAUG 100
38,104,BORLAUG 100
38,105,BORLAUG 100
